FROM,TO,DAY,DAYS,TYPE,Title,NOTES,COLOR_CATEGORY,daterange_wiki,title_wiki,year_wiki,ru_link_wiki,source_wiki,link_wiki,developer_wiki,publisher_wiki,releasedate_wiki,genre_wiki,engine_wiki,director_wiki,artist_wiki,composer_wiki,platform_wiki,designer_wiki,writer_wiki,programmer_wiki,mode_wiki,summary_wiki,background_wiki
2022-10-13 00:00:00,2022-10-20 00:00:00,Thursday,7,,ToeJam & Earl: Back in the Groove!,,FFD0E0E3,13-20 October 2022,ToeJam & Earl: Back in the Groove,2022.0,https://ru.wikipedia.org/wiki/ToeJam_&_Earl:_Back_in_the_Groove?action=edit&redlink=1,https://dtf.ru/sale/1393132-na-sleduyushchey-nedele-v-epic-games-store-razdadut-fallout-3-game-of-the-year-edition,https://en.wikipedia.org/wiki/ToeJam_%26_Earl%3A_Back_in_the_Groove,HumaNature Studios,,"March 1, 2019, [, 1, ]","Action, platformer",Unity,Greg Johnson,,,,Greg Johnson,,,,"ToeJam & Earl: Back in the Groove is the fourth entry in the ToeJam & Earl series of video games. The game was developed by HumaNature Studios , founded by series creator Greg Johnson , and published by the studio on March 1, 2019.","It is the first new entry in the series since 2002's ToeJam & Earl III: Mission to Earth , as well as the first entry that Sega had no involvement with. The physical release features a standard red cover design as well as a purple cover variant sold exclusively through Best Buy ."
2022-10-06 00:00:00,2022-10-13 00:00:00,Thursday,7,,Rising Hell,,FFD0E0E3,6-13 October 2022,Rising Hell,2022.0,https://ru.wikipedia.org/wiki/Rising_Hell?action=edit&redlink=1,https://www.igromania.ru/news/119798/V_Epic_Games_Store_besplatno_otdayut_Rising_Hell_i_Slain_Back_From_Hell.html,,,,,,,,,,,,,,,,
2022-10-06 00:00:00,2022-10-13 00:00:00,Thursday,7,,Slain: Back From Hell,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-09-29 00:00:00,2022-10-06 00:00:00,Thursday,7,,Runbow,,FFD0E0E3,29 September - 6 October 2022,Runbow,2022.0,https://ru.wikipedia.org/wiki/Runbow?action=edit&redlink=1,https://stopgame.ru/newsdata/55185/v_egs_razdayut_sorevnovatelnyy_platformer_i_simulyator_gonok_na_dronah,https://en.wikipedia.org/wiki/Runbow,13AM Games,"13AM Games, [, a, ]","27 August 2015, Wii U, NA, :, 27 August 2015, EU, :, 3 September 2015, AU, :, 23 October 2015, Windows, WW, :, 18 November 2016, New Nintendo 3DS, NA, /, EU, :, 20 June 2017, Xbox One, WW, :, 16 July 2017, Nintendo Switch, PS4, WW, :, 3 July 2018",,Unity,Alex Rushdy,,,,,,,,"Runbow is a platform racing video game made for the Wii U and later ported to Microsoft Windows , New Nintendo 3DS , Xbox One , PlayStation 4 , and Nintendo Switch . Runbow was developed by Canadian independent video game developer 13AM Games as their debut title, releasing it on 27 August 2015 in North America, 3 September 2015 in Europe, and 23 October 2015 in Australasia. The game was released in Japan on 25 November 2015.",
2022-09-29 00:00:00,2022-10-06 00:00:00,Thursday,7,,The Drone Racing League Simulator,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-09-22 00:00:00,2022-09-29 00:00:00,Thursday,7,dupe,ARK: Survival Evolved,,FFD0E0E3,11-18 June 2020,Ark: Survival Evolved,2020.0,https://ru.wikipedia.org/wiki/Ark:_Survival_Evolved,https://dtf.ru/sale/146684-v-epic-games-store-nachalas-razdacha-ark-survival-evolved,https://en.wikipedia.org/wiki/Ark%3A_Survival_Evolved,"Studio Wildcard, [, b, ]",Studio Wildcard,"Linux, ,, macOS, ,, PS4, ,, Windows, ,, Xbox One, August 29, 2017, Android, ,, iOS, June 14, 2018, Nintendo Switch, November 30, 2018, [, a, ], Stadia, September 1, 2021",,Unreal Engine 4,,,Gareth Coker,,,,,,"Ark: Survival Evolved (stylized as ARK ) is a 2017 action-adventure survival video game developed by Studio Wildcard . In the game, players must survive being stranded on one of several maps filled with roaming dinosaurs , fictional fantasy monsters, and other prehistoric animals, natural hazards, and potentially hostile human players.","The game is played from either a third-person or first-person perspective and its open world is navigated by foot or by riding a prehistoric animal. Players can use firearms and improvised weapons to defend against hostile humans and creatures, with the ability to build bases as a defence on the ground and on some creatures. The game has both single-player and multiplayer options. Multiplayer allows the option to form tribes of players in a server. The max number of tribe mates varies from each server. In this mode, all tamed dinosaurs and building structures are usually shared between the members. There is a PvE mode where players cannot fight each other unless a specific war event agreed upon by both parties is triggered.

Development began in October 2014, when it was first released on PC as an early access title in the middle of 2015. The development team conducted research into the physical appearance of the animals but took a creative license for gameplay purposes. Instinct Games, Effecto Studios, and Virtual Basement were hired to facilitate the game's development. The game was officially released in August 2017 for Linux , macOS , PlayStation 4 , Windows , and Xbox One , with versions for Android , iOS , and Nintendo Switch in 2018, a version for Stadia in 2021, and a second, separate Nintendo Switch version in 2022."
2022-09-22 00:00:00,2022-09-29 00:00:00,Thursday,7,dupe,ARK: Survival Evolved,,FFD0E0E3,22-29 September 2022,Ark: Survival Evolved,2022.0,https://ru.wikipedia.org/wiki/Ark:_Survival_Evolved,https://www.igromania.ru/news/119453/V_EGS_besplatno_razdayut_Gloomhaven_i_ARK_Survival_Evolved.html,https://en.wikipedia.org/wiki/Ark%3A_Survival_Evolved,"Studio Wildcard, [, b, ]",Studio Wildcard,"Linux, ,, macOS, ,, PS4, ,, Windows, ,, Xbox One, August 29, 2017, Android, ,, iOS, June 14, 2018, Nintendo Switch, November 30, 2018, [, a, ], Stadia, September 1, 2021",,Unreal Engine 4,,,Gareth Coker,,,,,,"Ark: Survival Evolved (stylized as ARK ) is a 2017 action-adventure survival video game developed by Studio Wildcard . In the game, players must survive being stranded on one of several maps filled with roaming dinosaurs , fictional fantasy monsters, and other prehistoric animals, natural hazards, and potentially hostile human players.","The game is played from either a third-person or first-person perspective and its open world is navigated by foot or by riding a prehistoric animal. Players can use firearms and improvised weapons to defend against hostile humans and creatures, with the ability to build bases as a defence on the ground and on some creatures. The game has both single-player and multiplayer options. Multiplayer allows the option to form tribes of players in a server. The max number of tribe mates varies from each server. In this mode, all tamed dinosaurs and building structures are usually shared between the members. There is a PvE mode where players cannot fight each other unless a specific war event agreed upon by both parties is triggered.

Development began in October 2014, when it was first released on PC as an early access title in the middle of 2015. The development team conducted research into the physical appearance of the animals but took a creative license for gameplay purposes. Instinct Games, Effecto Studios, and Virtual Basement were hired to facilitate the game's development. The game was officially released in August 2017 for Linux , macOS , PlayStation 4 , Windows , and Xbox One , with versions for Android , iOS , and Nintendo Switch in 2018, a version for Stadia in 2021, and a second, separate Nintendo Switch version in 2022."
2022-09-22 00:00:00,2022-09-29 00:00:00,Thursday,7,,Gloomhaven,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-09-15 00:00:00,2022-09-22 00:00:00,Thursday,7,,Spirit of the North,,FFD0E0E3,15-22 September 2022,Spirit of the North,2022.0,https://ru.wikipedia.org/wiki/Spirit_of_the_North,https://dtf.ru/sale/1355484-v-epic-games-store-nachalas-razdacha-ekshena-o-lise-spirit-of-the-north-i-advenchury-o-polete-cherez-vselennuyu-the-captain,https://en.wikipedia.org/wiki/Spirit_of_the_North,Infuse Studio,,"November 1, 2019, PS4, November 1, 2019, Microsoft Windows, ,, Switch, May 7, 2020, PS5, November 26, 2020, Xbox One, ,, Xbox Series X/S, June 29, 2021",Adventure,Unreal Engine 4,,,Joseph Gifford,,,,,Single-player,"Spirit of the North is a third-person adventure game developed by Infuse Studio and published by Merge Games. It was released on November 1, 2019 for PlayStation 4 , then on May 7, 2020 for Windows and Nintendo Switch . It was re-released as Spirit of the North: Enhanced Edition for PlayStation 5 and Xbox Series X/S on November 26, 2020 and June 29, 2021 respectively. The game contains no dialog or narrative, and is about a fox that gains the powers of a spirit after collapsing from exhaustion.","Spirit of the North received mixed reviews from critics, who praised its art design and soundtrack, but predominantly criticized its gameplay and visual performance. The Enhanced Edition received similar reviews, mainly on account of its controls and gameplay. A sequel, Spirit of the North 2 , was announced in October 2023 and released on May 8, 2025.

The game received an aggregate score of 58/100 on Metacritic for its original Windows version, indicating ""mixed or average reviews"". Similarly, its Switch version received 59/100, and PlayStation 4 version, 67/100. The PlayStation 5 version received an aggregate score of 64/100."
2022-09-15 00:00:00,2022-09-22 00:00:00,Thursday,7,,The Captain,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-09-08 00:00:00,2022-09-15 00:00:00,Thursday,7,,Hundred Days: Winemaking Simulator,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-09-08 00:00:00,2022-09-15 00:00:00,Thursday,7,pack,Realm Royale Reforged - Epic Launch Bundle,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-09-01 00:00:00,2022-09-08 00:00:00,Thursday,7,free,Knockout City,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-09-01 00:00:00,2022-09-08 00:00:00,Thursday,7,dupe,Shadow of the Tomb Raider: Definitive Edition,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-09-01 00:00:00,2022-09-08 00:00:00,Thursday,7,,Submerged: Hidden Depths,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-08-25 00:00:00,2022-09-01 00:00:00,Thursday,7,,Ring of Pain,,FFD0E0E3,25 August - 1 September 2022,Ring of Pain,2022.0,https://ru.wikipedia.org/wiki/Ring_of_Pain?action=edit&redlink=1,https://kanobu.ru/news/na-sleduyuschej-nedele-v-egs-besplatno-razdadut-shadow-of-the-tomb-raider-455790/,,,,,,,,,,,,,,,,
2022-08-23 00:00:00,2022-08-30 00:00:00,Tuesday,7,pack2,Destiny 2: Bungie 30th Anniversary Pack,,FFFFF2CC,,,,,,,,,,,,,,,,,,,,,
2022-08-18 00:00:00,2022-08-25 00:00:00,Thursday,7,,DOOM 64,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-08-18 00:00:00,2022-08-25 00:00:00,Thursday,7,pack,Rumbleverse - Boom Boxer Content Pack,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-08-11 00:00:00,2022-08-18 00:00:00,Thursday,7,,"Cook, Serve, Delicious! 3?!",,FFD0E0E3,11-18 August 2022,"Cook, Serve, Delicious! 3?!",2022.0,"https://ru.wikipedia.org/wiki/Cook,_Serve,_Delicious!_3%3F!",https://kanobu.ru/news/v-egs-startovala-razdacha-cook-serve-delicious-3-455283/,https://en.wikipedia.org/wiki/Cook%2C_Serve%2C_Delicious%21_3%3F%21,Vertigo Gaming,Vertigo Gaming,"Windows, Switch, PS4, Xbox One, October 14, 2020, Amazon Luna, October 20, 2020, macOS, November 19, 2020",Simulation,GameMaker Studio,,,Jonathan Geer,,David Galindo,,,,"Cook, Serve, Delicious! 3 (stylized as 3?! ) is a restaurant simulation game developed by Vertigo Gaming. It was released for Windows via Steam early access in January 2020, and was fully released on October 14, 2020 alongside versions for Nintendo Switch , PlayStation 4 , and Xbox One , with a version for Amazon Luna releasing on October 20, 2020. It is the sequel to Cook, Serve, Delicious! 2 .",
2022-08-04 00:00:00,2022-08-11 00:00:00,Thursday,7,,Unrailed!,,FFD0E0E3,4-11 August 2022,Unrailed!,2022.0,https://ru.wikipedia.org/wiki/Unrailed!?action=edit&redlink=1,https://m.igromania.ru/news/118264/V_EGS_besplatno_otdayut_simulyator_postroyki_zheleznoy_dorogi_Unrailed!.html,https://en.wikipedia.org/wiki/Unrailed%21,Indoor Astronaut,Daedalic Entertainment,"September 23, 2020, Xbox One, October 27, 2020",Action,MonoGame,,,,,,,,,"Unrailed! is a cooperative construction game developed by Swiss video game developer Indoor Astronaut, and published by Daedalic Entertainment . In China, the game is published by Bilibili .","The game initially entered early access on September 9, 2019, and was officially released on September 23, 2020 for Windows , macOS , Linux , PlayStation 4 , and Nintendo Switch , and on October 27, 2020 for Xbox One .

A sequel, Unrailed 2: Back on Track , was announced on November 30, 2023, and released into early access on November 7, 2024. The full game is currently set to release for Windows, macOS, Nintendo Switch, and Nintendo Switch 2 in May 2026, with a PlayStation 5 port coming at a later date."
2022-07-28 00:00:00,2022-08-04 00:00:00,Thursday,7,,Lawn Mowing Simulator,,FFD0E0E3,28 July - 4 August 2022,Lawn Mowing Simulator,2022.0,https://ru.wikipedia.org/wiki/Lawn_Mowing_Simulator?action=edit&redlink=1,https://3dnews.ru/1071084/novaya-razdacha-epic-games-store-predlagaet-stat-gazonokosilshchikom-v-lawn-mowing-simulator,https://en.wikipedia.org/wiki/Lawn_Mowing_Simulator,,,,,,,,,,,,,,"Curve Games Limited (formerly Curve Digital Limited and Curve Studios Limited ) is a British video game publisher and former video game developer based in London , founded in 2005 by Jason Perkins. It focuses on the publishing of indie games .",
2022-07-21 00:00:00,2022-07-28 00:00:00,Thursday,7,pack,Shop Titans - Exclusive Package,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-07-21 00:00:00,2022-07-28 00:00:00,Thursday,7,,Tannenberg,,FFD0E0E3,21-28 July 2022,Tannenberg,2022.0,https://ru.wikipedia.org/wiki/Tannenberg,https://kanobu.ru/news/v-epic-games-store-nachalas-besplatnaya-razdacha-tannenberg-454513/,https://en.wikipedia.org/wiki/Tannenberg,,,,,,,,,,,,,,Tannenberg may refer to,
2022-07-14 00:00:00,2022-07-21 00:00:00,Thursday,7,pack,Idle Champions of the Forgotten Realms - Gladiators of the Black Pits Pack,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-07-14 00:00:00,2022-07-21 00:00:00,Thursday,7,,Wonder Boy: The Dragon's Trap,,FFD0E0E3,14-21 July 2022,Wonder Boy: The Dragon's Trap,2022.0,https://ru.wikipedia.org/wiki/Wonder_Boy:_The_Dragon’s_Trap?action=edit&redlink=1,https://3dnews.ru/1070209/egs-zapustil-razdachu-platformera-wonder-boy-the-dragons-trap-i-bogatogo-nabora-dlya-strategii-idle-champions-of-the-forgotten-realms,https://en.wikipedia.org/wiki/Wonder_Boy%3A_The_Dragon%27s_Trap,Lizardcube,,"Switch, PS4, Xbox One, 18 April 2017, Windows, 8 June 2017, Linux, macOS, 18 July 2017, [, 1, ], Android, iOS, tvOS, 30 May 2019, [, 2, ], Amazon Luna, 20 October 2020, [, 3, ]",,,Omar Cornut,Ben Fiquet,Michael Geyre,,,,Sebastien Ronsse,Single-player,"Wonder Boy: The Dragon's Trap is a 2017 platform action-adventure game developed by Lizardcube and published by Dotemu . The game is a remake of the 1989 game Wonder Boy III: The Dragon's Trap , which was originally developed by Westone Bit Entertainment and published by Sega for the Master System as part of the Wonder Boy series. The game takes place after the ending of Wonder Boy in Monster Land , in which Wonder Boy has been cursed by the Mecha Dragon and must go on a quest to return to human form. In the game, players find items and clues needed to access different parts of Monster Land, and they can transform into other forms and gain different abilities.","Wonder Boy: The Dragon's Trap was released for Nintendo Switch , PlayStation 4 , and Xbox One in April 2017, later releasing for Microsoft Windows , macOS and Linux computers, iOS and Android mobile platforms in 2019, and Amazon Luna in 2020. The game was developed by Lizardcube, in which all the art and animation for the game were single-handedly reproduced. The soundtrack was reimagined from the original game's chiptune soundtrack using real musical instruments. The game received positive reviews from critics, and the game has sold nearly 500,000 copies."
2022-07-07 00:00:00,2022-07-14 00:00:00,Thursday,7,,Ancient Enemy,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-07-07 00:00:00,2022-07-14 00:00:00,Thursday,7,dupe,Killing Floor 2,,FFD0E0E3,7-14 July 2022,Killing Floor 2,2022.0,https://ru.wikipedia.org/wiki/Killing_Floor_2,https://dtf.ru/sale/1260194-v-epic-games-store-nachalas-razdacha-ancient-enemy-i-killing-floor-2,https://en.wikipedia.org/wiki/Killing_Floor_2,,Tripwire Interactive,"Microsoft Windows, ,, PlayStation 4, November 18, 2016, Xbox One, August 28, 2017",,Unreal Engine 3,,David Hensley,"zYnthetic, [, 1, ]",,,,Andrew Ladenberger,,"Killing Floor 2 is a first-person shooter video game developed and published by Tripwire Interactive , with later support from Saber Interactive . It is a sequel to 2009's Killing Floor . An early access version of the game was released for Microsoft Windows in April 2015, and the game was released in November 2016 for Windows and PlayStation 4 and August 2017 for Xbox One . The game utilizes Epic Games ' Unreal Engine 3 . A sequel, Killing Floor 3 , was released in July 2025.",
2022-06-30 00:00:00,2022-07-07 00:00:00,Thursday,7,,Geneforge 1 - Mutagen,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-06-30 00:00:00,2022-07-07 00:00:00,Thursday,7,,Hood: Outlaws & Legends,,FFD0E0E3,30 June - 7 July 2022,Hood: Outlaws & Legends,2022.0,https://ru.wikipedia.org/wiki/Hood:_Outlaws_&_Legends?action=edit&redlink=1,https://stopgame.ru/newsdata/53944/troynoy_podarok_v_egs_hood_outlaws_legends_iratus_lord_of_the_dead_i_geneforge_1_mutagen,https://en.wikipedia.org/wiki/Hood%3A_Outlaws_%26_Legends,Sumo Newcastle,Focus Home Interactive,10 May 2021,Action,Unreal Engine 4,Andrew Willans,,,,,,,Multiplayer,"Hood: Outlaws & Legends was a 2021 action game developed by Sumo Newcastle and published by Focus Home Interactive . The game was released for PlayStation 4 , PlayStation 5 , Windows , Xbox One , and Xbox Series X and Series S on 10 May 2021. It received mixed reviews from critics. The game was shut down and is no longer accessible as of 18 February 2025.",
2022-06-30 00:00:00,2022-07-07 00:00:00,Thursday,7,,Iratus: Lord of the Dead,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-06-23 00:00:00,2022-06-30 00:00:00,Thursday,7,,A Game Of Thrones: The Board Game Digital Edition,,FFD0E0E3,,,,,,,,,,,,,,,,,,,,,
2022-06-23 00:00:00,2022-06-30 00:00:00,Thursday,7,,Car Mechanic Simulator 2018,,FFD0E0E3,23-30 June 2022,Car Mechanic Simulator 2018,2022.0,https://ru.wikipedia.org/wiki/Car_Mechanic_Simulator_2018?action=edit&redlink=1,https://www.igromania.ru/news/117243/V_EGS_besplatno_razdayut_nastolku_po_Igre_prestolov_i_simulyator_avtomehanika.html,https://en.wikipedia.org/wiki/Car_Mechanic_Simulator_2018,Red Dot Games,PlayWay S.A.,"July 28, 2017, Microsoft Windows, WW, :, July 28, 2017, iOS, ,, Android, WW, :, June 22, 2018, Nintendo Switch, WW, :, February 15, 2019, PlayStation 4, ,, Xbox One, WW, :, June 25, 2019",Vehicle simulation,Unity,,,,,,,,Single-player,"Car Mechanic Simulator 2018 is a simulation video game developed by Polish studio Red Dot Games depicting the work of an automotive mechanic . It was released on July 28, 2017, for Microsoft Windows ; in 2019 on February 15 for Nintendo Switch and June 25 for PlayStation 4 and Xbox One . A simplified version for mobile platforms was released in June 2018. It is the third game in the Car Mechanic Simulator series and was followed up by Car Mechanic Simulator 2021 in August 2021.",
