FROM,TO,DAY,DAYS,TYPE,Title_gsheets,NOTES,COLOR_CATEGORY,Date,Title_wiki,Year,Game Wiki Link,Source Links,Original_Title,HLTB_Found,HLTB_Game_Name,HLTB_Main_Story,HLTB_Main_Extra,HLTB_Completionist,HLTB_All_Styles,HLTB_Review_Score,HLTB_Platforms,HLTB_Release_World,HLTB_Similarity,HLTB_Match_Score,HLTB_Query_Used
2022-12-16 00:00:00,2022-12-17 00:00:00,Friday,1,dupe,Horizon Chase Turbo,,FFB6D7A8,24 June - 1 July 2021,Horizon Chase Turbo,2021.0,https://ru.wikipedia.org/w/index.php?title=Horizon_Chase&action=edit&redlink=1,https://www.igromania.ru/news/106280/V_Epic_Games_Store_besplatno_otdayut_Sonic_Mania_i_Horizon_Chase_Turbo.html,Horizon Chase Turbo,True,Horizon Chase Turbo,10.21,15.33,32.7,15.16,77.0,"Amazon Luna, Nintendo Switch, PC, PlayStation 4, PlayStation Vita, Xbox One",2018.0,1.0,1.0,Horizon Chase Turbo
2022-12-16 00:00:00,2022-12-17 00:00:00,Friday,1,dupe,Horizon Chase Turbo,,FFB6D7A8,16 December 2022,Horizon Chase Turbo,2022.0,https://ru.wikipedia.org/w/index.php?title=Horizon_Chase_Turbo&action=edit&redlink=1,https://ixbt.games/news/2022/12/16/v-epic-games-store-nacalas-besplatnaya-razdaca-horizon-chase-turbo-kotoraya-prodlitsya-lis-sutki.html,Horizon Chase Turbo,True,Horizon Chase Turbo,10.21,15.33,32.7,15.16,77.0,"Amazon Luna, Nintendo Switch, PC, PlayStation 4, PlayStation Vita, Xbox One",2018.0,1.0,1.0,Horizon Chase Turbo
2022-12-15 00:00:00,2022-12-16 00:00:00,Thursday,1,,Bloons TD 6,,FFB6D7A8,15 December 2022,Bloons TD 6,2022.0,https://ru.wikipedia.org/w/index.php?title=Bloons_TD_6&action=edit&redlink=1,https://www.igromania.ru/news/121625/V_EGS_startovala_zimnyaya_rasprodazha_i_besplatnaya_razdacha_Bloons_TD_6.html,Bloons TD 6,True,Bloons TD 6,36.42,117.22,591.21,116.69,78.0,"Mac, Mobile, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Bloons TD 6
2022-12-15 00:00:00,2022-12-16 00:00:00,Thursday,1,,Bloons TD 6,,FFB6D7A8,3-10 August 2023,Bloons TD 6,2023.0,https://ru.wikipedia.org/w/index.php?title=Bloons_TD_6&action=edit&redlink=1,https://dtf.ru/sale/2006555-v-epic-games-store-startovala-razdacha-roglayta-loop-hero-ot-rossiyskih-razrabotchikov,Bloons TD 6,True,Bloons TD 6,36.42,117.22,591.21,116.69,78.0,"Mac, Mobile, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Bloons TD 6
2022-12-15 00:00:00,2022-12-16 00:00:00,Thursday,1,,Bloons TD 6,,FFB6D7A8,8-15 January 2026,Bloons TD 6,2026.0,https://ru.wikipedia.org/w/index.php?title=Bloons_TD_6&action=edit&redlink=1,https://vgtimes.ru/news/143856-halyava-raskryty-sleduyuschie-besplatnye-igry-v-egs.-nachalas-razdacha-bloons-td-6.html,Bloons TD 6,True,Bloons TD 6,36.42,117.22,591.21,116.69,78.0,"Mac, Mobile, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Bloons TD 6
2022-12-08 00:00:00,2022-12-15 00:00:00,Thursday,7,,Saints Row IV: Re-Elected,,FFD0E0E3,8-15 December 2022,Saints Row IV: Re-Elected,2022.0,https://ru.wikipedia.org/wiki/Saints_Row_IV,https://www.igromania.ru/news/121402/V_Epic_Games_Store_besplatno_otdayut_Saints_Row_4_i_Wildcat_Gun_Machine.html?from=mpp,Saints Row IV: Re-Elected,True,Saints Row IV: Re-Elected,14.95,26.14,43.31,26.72,72.0,"Google Stadia, Nintendo Switch, PC, PlayStation 4, Xbox One",2015.0,1.0,1.0,Saints Row IV: Re-Elected
2022-12-08 00:00:00,2022-12-15 00:00:00,Thursday,7,,Wildcat Gun Machine,,FFD0E0E3,,,,,,Wildcat Gun Machine,True,Wildcat Gun Machine,6.16,10.0,11.5,7.2,57.0,"PC, PlayStation 4",2022.0,1.0,1.0,Wildcat Gun Machine
2022-12-01 00:00:00,2022-12-08 00:00:00,Thursday,7,,Fort Triumph,,FFD0E0E3,1-8 December 2022,Fort Triumph,2022.0,https://ru.wikipedia.org/w/index.php?title=Fort_Triumph&action=edit&redlink=1,https://www.igromania.ru/news/121171/V_Epic_Games_Store_budut_besplatno_otdavat_Saints_Row_4.html,Fort Triumph,True,Fort Triumph,8.8,11.86,17.43,11.39,61.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Fort Triumph
2022-12-01 00:00:00,2022-12-08 00:00:00,Thursday,7,,RPG in a Box,,FFD0E0E3,,,,,,RPG in a Box,True,RPG in a Box,0.0,0.0,0.0,0.0,69.0,"Linux, Mac, PC",2016.0,1.0,1.0,RPG in a Box
2022-11-24 00:00:00,2022-12-01 00:00:00,Thursday,7,,STAR WARS: Squadrons,,FFD0E0E3,24 November - 1 December 2022,Star Wars: Squadrons,2022.0,https://ru.wikipedia.org/wiki/Star_Wars:_Squadrons,https://kanobu.ru/news/v-epic-games-store-nachalas-razdacha-star-wars-squadrons-459657/,STAR WARS: Squadrons,True,Star Wars: Squadrons,9.09,11.87,41.62,9.77,69.0,"PC, PlayStation 4, Xbox One",2020.0,1.0,1.0,STAR WARS: Squadrons
2022-11-17 00:00:00,2022-11-24 00:00:00,Thursday,7,,Dark Deity,,FFD0E0E3,17-24 November 2022,Dark Deity,2022.0,https://ru.wikipedia.org/w/index.php?title=Dark_Deity&action=edit&redlink=1,https://games.mail.ru/pc/news/2022-11-17/nachalas-besplatnaya-razdacha-evil-dead-the-game-i-dark-deity/,Dark Deity,True,Dark Deity,23.01,31.2,37.15,27.74,66.0,"Nintendo Switch, PC",2021.0,1.0,1.0,Dark Deity
2022-11-17 00:00:00,2022-11-24 00:00:00,Thursday,7,,Evil Dead: The Game,,FFD0E0E3,,,,,,Evil Dead: The Game,True,Evil Dead: The Game,3.09,25.79,191.5,23.11,54.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Evil Dead: The Game
2022-11-17 00:00:00,2022-11-24 00:00:00,Thursday,7,pack,Rumbleverse - Epic Cheerleader Pack,,FFD0E0E3,,,,,,Rumbleverse - Epic Cheerleader Pack,False,,,,,,,,,,,
2022-11-10 00:00:00,2022-11-17 00:00:00,Thursday,7,,Alba - A Wildlife Adventure,,FFD0E0E3,10-17 November 2022,Alba: A Wildlife Adventure,2022.0,https://ru.wikipedia.org/w/index.php?title=Alba:_A_Wildlife_Adventure&action=edit&redlink=1,https://kanobu.ru/news/na-sleduyuschej-nedele-v-egs-razdadut-evil-dead-the-game-459072/,Alba - A Wildlife Adventure,False,,,,,,,,,,,
2022-11-10 00:00:00,2022-11-17 00:00:00,Thursday,7,dupe,Shadow Tactics: Blades of the Shogun,,FFD0E0E3,28 December 2019,Shadow Tactics: Blades of the Shogun,2019.0,https://ru.wikipedia.org/wiki/Shadow_Tactics:_Blades_of_the_Shogun,https://dtf.ru/sale/89979-v-epic-games-store-nachalas-razdacha-shadow-tactics-blades-of-the-shogun,Shadow Tactics: Blades of the Shogun,True,Shadow Tactics: Blades of the Shogun,24.91,30.47,57.44,27.99,82.0,"Linux, Mac, Nintendo Switch 2, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Shadow Tactics: Blades of the Shogun
2022-11-03 00:00:00,2022-11-10 00:00:00,Thursday,7,,Filament,,FFD0E0E3,3-10 November 2022,Filament,2022.0,https://ru.wikipedia.org/w/index.php?title=Filament&action=edit&redlink=1,https://www.igromania.ru/news/120495/Rising_Storm_2_Vietnam_i_Filament_mozhno_zabrat_v_Epic_Games_Store.html,Filament,True,Filament,18.33,25.11,26.87,24.07,66.0,"Linux, PC",2020.0,1.0,1.0,Filament
2022-11-03 00:00:00,2022-11-10 00:00:00,Thursday,7,dupe,Rising Storm 2: Vietnam,,FFD0E0E3,,,,,,Rising Storm 2: Vietnam,True,Rising Storm 2: Vietnam,2.18,56.0,0.0,7.57,71.0,PC,2017.0,1.0,1.0,Rising Storm 2: Vietnam
2022-10-27 00:00:00,2022-11-03 00:00:00,Thursday,7,,Saturnalia,,FFD0E0E3,,,,,,Saturnalia,True,Saturnalia,8.0,8.4,10.37,8.76,73.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Saturnalia
2022-10-27 00:00:00,2022-11-03 00:00:00,Thursday,7,,"Warhammer 40,000: Mechanicus",,FFD0E0E3,27 October - 3 November 2022,"Warhammer 40,000: Mechanicus",2022.0,"https://ru.wikipedia.org/wiki/Warhammer_40,000:_Mechanicus",https://www.igromania.ru/news/120320/V_EGS_besplatno_otdayut_Saturnalia_i_Warhammer_40_000_Mechanicus.html,"Warhammer 40,000: Mechanicus",True,"Warhammer 40,000: Mechanicus",18.92,29.87,47.11,27.9,72.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,"Warhammer 40,000: Mechanicus"
2022-10-20 00:00:00,2022-10-27 00:00:00,Thursday,7,,Evoland Legendary Edition,,FFD0E0E3,,,,,,Evoland Legendary Edition,True,Evoland: Legendary Edition,20.87,25.41,31.84,27.02,70.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,0.9803921568627452,1.0,Evoland Legendary Edition
2022-10-20 00:00:00,2022-10-27 00:00:00,Thursday,7,,Fallout 3: Game of the Year Edition,,FFD0E0E3,20-27 October 2022,Fallout 3: Game of the Year Edition,2022.0,https://ru.wikipedia.org/wiki/Fallout_3,https://dtf.ru/sale/1393388-v-epic-games-store-startovala-razdacha-polnogo-izdaniya-fallout-3-ego-mozhno-zabrat-do-27-oktyabrya,Fallout 3: Game of the Year Edition,True,Fallout 3: Game of the Year Edition,26.38,58.06,106.34,57.94,81.0,"Amazon Luna, PC, PlayStation 3, Xbox 360",2009.0,1.0,1.0,Fallout 3: Game of the Year Edition
2022-10-20 00:00:00,2022-10-27 00:00:00,Thursday,7,,Fallout 3: Game of the Year Edition,,FFD0E0E3,23 December 2023,Fallout 3: Game of the Year Edition,2023.0,https://ru.wikipedia.org/wiki/Fallout_3,https://kanobu.ru/news/v-epic-games-store-nachalas-razdacha-fallout-3-479975/,Fallout 3: Game of the Year Edition,True,Fallout 3: Game of the Year Edition,26.38,58.06,106.34,57.94,81.0,"Amazon Luna, PC, PlayStation 3, Xbox 360",2009.0,1.0,1.0,Fallout 3: Game of the Year Edition
2022-10-13 00:00:00,2022-10-20 00:00:00,Thursday,7,,Darkwood,,FFD0E0E3,,,,,,Darkwood,True,Darkwood,18.35,26.9,40.91,24.44,81.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,Darkwood
2022-10-13 00:00:00,2022-10-20 00:00:00,Thursday,7,,ToeJam & Earl: Back in the Groove!,,FFD0E0E3,13-20 October 2022,ToeJam & Earl: Back in the Groove,2022.0,https://ru.wikipedia.org/w/index.php?title=ToeJam_%26_Earl:_Back_in_the_Groove&action=edit&redlink=1,https://dtf.ru/sale/1393132-na-sleduyushchey-nedele-v-epic-games-store-razdadut-fallout-3-game-of-the-year-edition,ToeJam & Earl: Back in the Groove!,False,,,,,,,,,,,
2022-10-06 00:00:00,2022-10-13 00:00:00,Thursday,7,,Rising Hell,,FFD0E0E3,6-13 October 2022,Rising Hell,2022.0,https://ru.wikipedia.org/w/index.php?title=Rising_Hell&action=edit&redlink=1,https://www.igromania.ru/news/119798/V_Epic_Games_Store_besplatno_otdayut_Rising_Hell_i_Slain_Back_From_Hell.html,Rising Hell,True,Rising Hell,3.32,5.76,10.01,3.92,71.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Rising Hell
2022-10-06 00:00:00,2022-10-13 00:00:00,Thursday,7,,Slain: Back From Hell,,FFD0E0E3,,,,,,Slain: Back From Hell,True,Slain: Back from Hell,6.06,8.38,11.67,7.32,61.0,"Linux, Mac, Nintendo Switch, PC, PlayStation 4, PlayStation Vita, Xbox One",2016.0,1.0,1.0,Slain: Back From Hell
2022-09-29 00:00:00,2022-10-06 00:00:00,Thursday,7,,Runbow,,FFD0E0E3,29 September - 6 October 2022,Runbow,2022.0,https://ru.wikipedia.org/w/index.php?title=Runbow&action=edit&redlink=1,https://stopgame.ru/newsdata/55185/v_egs_razdayut_sorevnovatelnyy_platformer_i_simulyator_gonok_na_dronah,Runbow,True,Runbow,2.85,7.58,14.56,5.56,69.0,"Nintendo Switch, PC, PlayStation 4, Wii U, Xbox One",2015.0,1.0,1.0,Runbow
2022-09-29 00:00:00,2022-10-06 00:00:00,Thursday,7,,The Drone Racing League Simulator,,FFD0E0E3,,,,,,The Drone Racing League Simulator,True,The Drone Racing League Simulator,14.9,0.0,0.0,14.9,55.0,PC,2017.0,1.0,1.0,The Drone Racing League Simulator
2022-09-22 00:00:00,2022-09-29 00:00:00,Thursday,7,dupe,ARK: Survival Evolved,,FFD0E0E3,11-18 June 2020,Ark: Survival Evolved,2020.0,https://ru.wikipedia.org/wiki/Ark:_Survival_Evolved,https://dtf.ru/sale/146684-v-epic-games-store-nachalas-razdacha-ark-survival-evolved,ARK: Survival Evolved,True,ARK: Survival Evolved,67.59,278.06,953.31,263.51,65.0,"Google Stadia, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,ARK: Survival Evolved
2022-09-22 00:00:00,2022-09-29 00:00:00,Thursday,7,dupe,ARK: Survival Evolved,,FFD0E0E3,22-29 September 2022,Ark: Survival Evolved,2022.0,https://ru.wikipedia.org/wiki/Ark:_Survival_Evolved,https://www.igromania.ru/news/119453/V_EGS_besplatno_razdayut_Gloomhaven_i_ARK_Survival_Evolved.html,ARK: Survival Evolved,True,ARK: Survival Evolved,67.59,278.06,953.31,263.51,65.0,"Google Stadia, Mac, Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,ARK: Survival Evolved
2022-09-22 00:00:00,2022-09-29 00:00:00,Thursday,7,,Gloomhaven,,FFD0E0E3,,,,,,Gloomhaven,True,Gloomhaven,96.0,142.21,181.15,129.62,74.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Gloomhaven
2022-09-15 00:00:00,2022-09-22 00:00:00,Thursday,7,,Spirit of the North,,FFD0E0E3,15-22 September 2022,Spirit of the North,2022.0,https://ru.wikipedia.org/wiki/Spirit_of_the_North,https://dtf.ru/sale/1355484-v-epic-games-store-nachalas-razdacha-ekshena-o-lise-spirit-of-the-north-i-advenchury-o-polete-cherez-vselennuyu-the-captain,Spirit of the North,True,Spirit of the North,5.09,5.88,7.92,6.05,62.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2019.0,1.0,1.0,Spirit of the North
2022-09-15 00:00:00,2022-09-22 00:00:00,Thursday,7,,The Captain,,FFD0E0E3,,,,,,The Captain,True,The Captain,10.18,17.46,31.7,13.96,70.0,PC,2021.0,1.0,1.0,The Captain
2022-09-08 00:00:00,2022-09-15 00:00:00,Thursday,7,,Hundred Days: Winemaking Simulator,,FFD0E0E3,,,,,,Hundred Days: Winemaking Simulator,False,,,,,,,,,,,
2022-09-08 00:00:00,2022-09-15 00:00:00,Thursday,7,pack,Realm Royale Reforged - Epic Launch Bundle,,FFD0E0E3,,,,,,Realm Royale Reforged - Epic Launch Bundle,False,,,,,,,,,,,
2022-09-01 00:00:00,2022-09-08 00:00:00,Thursday,7,free,Knockout City,,FFD0E0E3,,,,,,Knockout City,True,Knockout City,20.44,79.22,65.25,62.4,71.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Knockout City
2022-09-01 00:00:00,2022-09-08 00:00:00,Thursday,7,dupe,Shadow of the Tomb Raider: Definitive Edition,,FFD0E0E3,,,,,,Shadow of the Tomb Raider: Definitive Edition,True,Shadow of the Tomb Raider: Definitive Edition,12.9,26.15,42.56,22.92,78.0,"Google Stadia, Linux, Mac, PC, PlayStation 4, Xbox One",2018.0,1.0,1.0,Shadow of the Tomb Raider: Definitive Edition
2022-09-01 00:00:00,2022-09-08 00:00:00,Thursday,7,,Submerged: Hidden Depths,,FFD0E0E3,,,,,,Submerged: Hidden Depths,True,Submerged: Hidden Depths,4.27,6.35,8.6,7.1,70.0,"Google Stadia, Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2022.0,1.0,1.0,Submerged: Hidden Depths
2022-08-25 00:00:00,2022-09-01 00:00:00,Thursday,7,,Ring of Pain,,FFD0E0E3,25 August - 1 September 2022,Ring of Pain,2022.0,https://ru.wikipedia.org/w/index.php?title=Ring_of_Pain&action=edit&redlink=1,https://kanobu.ru/news/na-sleduyuschej-nedele-v-egs-besplatno-razdadut-shadow-of-the-tomb-raider-455790/,Ring of Pain,True,Ring of Pain,7.88,21.16,89.67,14.4,73.0,"Nintendo Switch, PC, Xbox One",2020.0,1.0,1.0,Ring of Pain
2022-08-23 00:00:00,2022-08-30 00:00:00,Tuesday,7,pack2,Destiny 2: Bungie 30th Anniversary Pack,,FFFFF2CC,,,,,,Destiny 2: Bungie 30th Anniversary Pack,False,,,,,,,,,,,
2022-08-18 00:00:00,2022-08-25 00:00:00,Thursday,7,,DOOM 64,,FFD0E0E3,,,,,,DOOM 64,True,Doom 64,7.15,9.21,10.55,8.35,75.0,"Google Stadia, Nintendo 64, Nintendo Switch, PC, PlayStation 4, Xbox One",1997.0,1.0,1.0,DOOM 64
2022-08-18 00:00:00,2022-08-25 00:00:00,Thursday,7,pack,Rumbleverse - Boom Boxer Content Pack,,FFD0E0E3,,,,,,Rumbleverse - Boom Boxer Content Pack,False,,,,,,,,,,,
2022-08-11 00:00:00,2022-08-18 00:00:00,Thursday,7,,"Cook, Serve, Delicious! 3?!",,FFD0E0E3,11-18 August 2022,"Cook, Serve, Delicious! 3?!",2022.0,"https://ru.wikipedia.org/wiki/Cook,_Serve,_Delicious!_3%3F!",https://kanobu.ru/news/v-egs-startovala-razdacha-cook-serve-delicious-3-455283/,"Cook, Serve, Delicious! 3?!",True,"Cook, Serve, Delicious! 3?!",46.42,53.63,86.28,72.11,74.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2020.0,1.0,1.0,"Cook, Serve, Delicious! 3?!"
2022-08-04 00:00:00,2022-08-11 00:00:00,Thursday,7,,Unrailed!,,FFD0E0E3,4-11 August 2022,Unrailed!,2022.0,https://ru.wikipedia.org/w/index.php?title=Unrailed!&action=edit&redlink=1,https://m.igromania.ru/news/118264/V_EGS_besplatno_otdayut_simulyator_postroyki_zheleznoy_dorogi_Unrailed!.html,Unrailed!,True,Unrailed!,7.07,11.11,43.42,11.91,73.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Unrailed!
2022-07-28 00:00:00,2022-08-04 00:00:00,Thursday,7,,Lawn Mowing Simulator,,FFD0E0E3,28 July - 4 August 2022,Lawn Mowing Simulator,2022.0,https://ru.wikipedia.org/w/index.php?title=Lawn_Mowing_Simulator&action=edit&redlink=1,https://3dnews.ru/1071084/novaya-razdacha-epic-games-store-predlagaet-stat-gazonokosilshchikom-v-lawn-mowing-simulator,Lawn Mowing Simulator,True,Lawn Mowing Simulator,16.41,31.3,70.18,39.51,58.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Lawn Mowing Simulator
2022-07-21 00:00:00,2022-07-28 00:00:00,Thursday,7,pack,Shop Titans - Exclusive Package,,FFD0E0E3,,,,,,Shop Titans - Exclusive Package,False,,,,,,,,,,,
2022-07-21 00:00:00,2022-07-28 00:00:00,Thursday,7,,Tannenberg,,FFD0E0E3,21-28 July 2022,Tannenberg,2022.0,https://ru.wikipedia.org/wiki/Tannenberg,https://kanobu.ru/news/v-epic-games-store-nachalas-besplatnaya-razdacha-tannenberg-454513/,Tannenberg,True,Tannenberg,4.8,13.95,14.87,8.43,66.0,"Linux, Mac, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2017.0,1.0,1.0,Tannenberg
2022-07-14 00:00:00,2022-07-21 00:00:00,Thursday,7,pack,Idle Champions of the Forgotten Realms - Gladiators of the Black Pits Pack,,FFD0E0E3,,,,,,Idle Champions of the Forgotten Realms - Gladiators of the Black Pits Pack,False,,,,,,,,,,,
2022-07-14 00:00:00,2022-07-21 00:00:00,Thursday,7,,Wonder Boy: The Dragon's Trap,,FFD0E0E3,14-21 July 2022,Wonder Boy: The Dragon's Trap,2022.0,https://ru.wikipedia.org/w/index.php?title=Wonder_Boy:_The_Dragon%E2%80%99s_Trap&action=edit&redlink=1,https://3dnews.ru/1070209/egs-zapustil-razdachu-platformera-wonder-boy-the-dragons-trap-i-bogatogo-nabora-dlya-strategii-idle-champions-of-the-forgotten-realms,Wonder Boy: The Dragon's Trap,True,Wonder Boy: The Dragon's Trap,5.07,5.84,7.66,5.95,74.0,"Mobile, Nintendo Switch, PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,Wonder Boy: The Dragon's Trap
2022-07-07 00:00:00,2022-07-14 00:00:00,Thursday,7,,Ancient Enemy,,FFD0E0E3,,,,,,Ancient Enemy,True,Ancient Enemy,7.86,10.21,13.5,10.14,65.0,PC,2020.0,1.0,1.0,Ancient Enemy
2022-07-07 00:00:00,2022-07-14 00:00:00,Thursday,7,dupe,Killing Floor 2,,FFD0E0E3,7-14 July 2022,Killing Floor 2,2022.0,https://ru.wikipedia.org/wiki/Killing_Floor_2,https://dtf.ru/sale/1260194-v-epic-games-store-nachalas-razdacha-ancient-enemy-i-killing-floor-2,Killing Floor 2,True,Killing Floor 2,16.32,92.17,127.88,67.39,71.0,"PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,Killing Floor 2
2022-06-30 00:00:00,2022-07-07 00:00:00,Thursday,7,,Geneforge 1 - Mutagen,,FFD0E0E3,,,,,,Geneforge 1 - Mutagen,True,Geneforge: 1-Mutagen,37.0,39.72,0.0,39.06,72.0,PC,2021.0,1.0,1.0,Geneforge 1 - Mutagen
2022-06-30 00:00:00,2022-07-07 00:00:00,Thursday,7,,Hood: Outlaws & Legends,,FFD0E0E3,30 June - 7 July 2022,Hood: Outlaws & Legends,2022.0,https://ru.wikipedia.org/w/index.php?title=Hood:_Outlaws_%26_Legends&action=edit&redlink=1,https://stopgame.ru/newsdata/53944/troynoy_podarok_v_egs_hood_outlaws_legends_iratus_lord_of_the_dead_i_geneforge_1_mutagen,Hood: Outlaws & Legends,True,Hood: Outlaws and Legends,1.62,26.52,0.0,5.66,55.0,"PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2021.0,1.0,1.0,Hood: Outlaws & Legends
2022-06-30 00:00:00,2022-07-07 00:00:00,Thursday,7,,Iratus: Lord of the Dead,,FFD0E0E3,,,,,,Iratus: Lord of the Dead,True,Iratus: Lord of the Dead,12.35,19.46,40.46,16.77,66.0,PC,2019.0,1.0,1.0,Iratus: Lord of the Dead
2022-06-23 00:00:00,2022-06-30 00:00:00,Thursday,7,,A Game Of Thrones: The Board Game Digital Edition,,FFD0E0E3,,,,,,A Game Of Thrones: The Board Game Digital Edition,False,,,,,,,,,,,
2022-06-23 00:00:00,2022-06-30 00:00:00,Thursday,7,,Car Mechanic Simulator 2018,,FFD0E0E3,23-30 June 2022,Car Mechanic Simulator 2018,2022.0,https://ru.wikipedia.org/w/index.php?title=Car_Mechanic_Simulator_2018&action=edit&redlink=1,https://www.igromania.ru/news/117243/V_EGS_besplatno_razdayut_nastolku_po_Igre_prestolov_i_simulyator_avtomehanika.html,Car Mechanic Simulator 2018,True,Car Mechanic Simulator 2018,27.88,82.11,89.8,60.55,71.0,"PC, PlayStation 4, Xbox One",2017.0,1.0,1.0,Car Mechanic Simulator 2018
2022-06-16 00:00:00,2022-06-23 00:00:00,Thursday,7,,Supraland,,FFD0E0E3,16-23 June 2022,Supraland,2022.0,https://ru.wikipedia.org/wiki/Supraland,https://games.mail.ru/pc/news/2022-06-16/startovala-besplatnaya-razdacha-priklyucheniya-supraland/,Supraland,True,Supraland,12.96,16.75,23.45,18.52,79.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2019.0,1.0,1.0,Supraland
2022-06-09 00:00:00,2022-06-16 00:00:00,Thursday,7,,Maneater,,FFD0E0E3,9-16 June 2022,Maneater,2022.0,https://ru.wikipedia.org/wiki/Maneater_(%D0%B8%D0%B3%D1%80%D0%B0),https://dtf.ru/sale/1224659-v-epic-games-store-nachalas-razdacha-maneater,Maneater,True,Maneater,8.13,10.24,12.93,11.33,71.0,"Nintendo Switch, PC, PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S",2020.0,1.0,1.0,Maneater
2022-06-02 00:00:00,2022-06-09 00:00:00,Thursday,7,,Wolfenstein: The New Order,,FFB6D7A8,2-9 June 2022,Wolfenstein: The New Order,2022.0,https://ru.wikipedia.org/wiki/Wolfenstein:_The_New_Order,https://www.vg247.com/wolfenstein-the-new-order-epic-games-store-freebie,Wolfenstein: The New Order,True,Wolfenstein: The New Order,11.36,15.33,24.33,13.6,79.0,"PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One",2014.0,1.0,1.0,Wolfenstein: The New Order
2022-06-02 00:00:00,2022-06-09 00:00:00,Thursday,7,,Wolfenstein: The New Order,,FFB6D7A8,20 December 2022,Wolfenstein: The New Order,2022.0,https://ru.wikipedia.org/wiki/Wolfenstein:_The_New_Order,https://ixbt.games/news/2022/12/20/v-epic-games-store-nacalas-besplatnaya-razdaca-wolfenstein-the-new-order-no-polzovatelyam-iz-rossii-.html,Wolfenstein: The New Order,True,Wolfenstein: The New Order,11.36,15.33,24.33,13.6,79.0,"PC, PlayStation 3, PlayStation 4, Xbox 360, Xbox One",2014.0,1.0,1.0,Wolfenstein: The New Order
2022-05-26 00:00:00,2022-06-02 00:00:00,Thursday,7,,BioShock: The Collection,BioShock Remastered,FFB6D7A8,26 May - 2 June 2022,BioShock: The Collection,2022.0,https://ru.wikipedia.org/wiki/BioShock:_The_Collection,https://www.pcgamesn.com/bioshock-the-collection/free-game-epic-store,BioShock: The Collection,True,BioShock: The Collection,34.99,49.4,67.01,46.24,87.0,"Nintendo Switch, PC, PlayStation 4, Xbox One",2016.0,1.0,1.0,BioShock: The Collection
2022-05-26 00:00:00,2022-06-02 00:00:00,Thursday,7,,BioShock 2 Remastered,BioShock 2 Remastered,FFB6D7A8,26 May - 2 June 2022,BioShock 2 Remastered,2022.0,https://ru.wikipedia.org/wiki/BioShock:_The_Collection,https://www.pcgamesn.com/bioshock-the-collection/free-game-epic-store,,,,,,,,,,,,,
2022-05-26 00:00:00,2022-06-02 00:00:00,Thursday,7,,BioShock Infinite: The Complete Edition,BioShock Infinite: The Complete Edition,FFB6D7A8,26 May - 2 June 2022,BioShock Infinite: The Complete Edition,2022.0,https://ru.wikipedia.org/wiki/BioShock:_The_Collection,https://www.pcgamesn.com/bioshock-the-collection/free-game-epic-store,BioShock Infinite: The Complete Edition,True,Bioshock Infinite: The Complete Edition,12.07,19.04,36.01,18.15,86.0,"Nintendo Switch, PC, PlayStation 3, Xbox 360",2014.0,1.0,1.0,BioShock Infinite: The Complete Edition
