title,from_date,giveaway_year,is_repeat,is_standalone_game,egs_meets_threshold,egs_original_price_usd,egs_publisher,egs_tags,mc_criticScore,hltb_main_story
Lost Castle,2024-02-08,2024,False,True,True,9.99,Another Indie Studio Limited,"Diverse Characters, RELAXING, Cloud Saves, Windows, Controller Support, Co-op, Playful Visuals, Dungeon Crawler, Recommend this Game, Amazing Characters, Extremely Fun, RPG, Single Player, Rogue-Lite, Inclusive Character Customization, Quickly Understand the Controls, Great for Beginners",,12.19
Doors: Paradox,2024-02-01,2024,False,True,True,14.99,Snapbreak Games AB,"Casual, Great for Quick Sessions, Puzzle, Recommend this Game, RELAXING, Single Player, Windows, Adventure, Quickly Understand the Controls, Great for Beginners",,5.41
Infinifactory,2024-01-25,2024,False,True,True,24.99,Alliance Metaversal Studio LLC,"RELAXING, Creative Community, Challenging Combat, Windows, First Person, Puzzle, Recommend this Game, Extremely Fun, Single Player, Educational, Quickly Understand the Controls, Challenging Puzzles, Mac OS",70.0,37.91
"LOVE (enhanced version, 2014)",2024-01-18,2024,False,True,False,,,,,
"LOVE Classic (classic version, 2008 recoded in 2020)",2024-01-18,2024,False,True,False,,,,79.0,
Sail Forth,2024-01-11,2024,False,True,True,19.99,The Quantum Astrophysicists Guild,"RELAXING, Exploration, Achievements, Creative Community, Easy Combat, Windows, Controller Support, Indie, Playful Visuals, Recommend this Game, Amazing Storytelling, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",77.0,16.21
Marvel's Guardians of the Galaxy,2024-01-04,2024,False,True,True,59.99,Square Enix,"Action, Diverse Characters, RELAXING, Cloud Saves, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Action-Adventure, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",80.0,17.6
A Plague Tale: Innocence,2024-01-03,2024,True,True,True,39.99,Focus Entertainment,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Educational, Adventure, Quickly Understand the Controls, Great for Beginners",81.0,10.94
A Plague Tale: Innocence,2024-01-03,2024,True,True,True,39.99,Focus Entertainment,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Educational, Adventure, Quickly Understand the Controls, Great for Beginners",81.0,10.94
20 Minutes Till Dawn,2024-01-02,2024,False,True,True,4.99,flanne,"Action, Diverse Characters, RELAXING, Windows, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Great Boss Battles, Extremely Fun, Single Player, Rogue-Lite, Quickly Understand the Controls, Great for Beginners",,3.65
Escape Academy,2024-01-01,2024,False,True,True,19.99,iam8bit,"Online Multiplayer, Cloud Saves, Challenging Combat, Windows, First Person, Co-op, Playful Visuals, Puzzle, Recommend this Game, Amazing Storytelling, Single Player, Educational, Adventure, Quickly Understand the Controls, Challenging Puzzles, Local Multiplayer, Great for Beginners",79.0,5.01
Escape Academy,2024-01-01,2024,False,True,True,19.99,iam8bit,"Online Multiplayer, Cloud Saves, Challenging Combat, Windows, First Person, Co-op, Playful Visuals, Puzzle, Recommend this Game, Amazing Storytelling, Single Player, Educational, Adventure, Quickly Understand the Controls, Challenging Puzzles, Local Multiplayer, Great for Beginners",79.0,5.01
Ghostrunner,2023-12-31,2023,False,True,True,29.99,505 Games,"Action, Diverse Characters, Cloud Saves, Creative Community, Windows, SCI-FI, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Shooter, Single Player, Quickly Understand the Controls",81.0,7.09
Ghostrunner,2023-12-31,2023,False,True,True,29.99,505 Games,"Action, Diverse Characters, Cloud Saves, Creative Community, Windows, SCI-FI, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Shooter, Single Player, Quickly Understand the Controls",81.0,7.09
Saints Row,2023-12-30,2023,False,True,True,29.99,Deep Silver,"Action, Diverse Characters, RELAXING, Silly Community, Cloud Saves, Windows, Controller Support, Co-op, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Action-Adventure, Shooter, Single Player, Open World, Adventure, Quickly Understand the Controls, Great for Beginners",61.0,12.6
Snakebird Complete,2023-12-29,2023,False,True,True,14.99,Astra Logical,"Puzzle, Cloud Saves, Single Player, Windows, Challenging Puzzles, Mac OS",,4.27
Cat Quest,2023-12-28,2023,False,True,True,12.99,Kepler Interactive,"RELAXING, Cloud Saves, Achievements, Windows, Epic Savings, Controller Support, Casual, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Action-Adventure, Single Player, Inclusive Character Customization, Quickly Understand the Controls, Great for Beginners",74.0,5.62
Cat Quest,2023-12-28,2023,False,True,True,12.99,Kepler Interactive,"RELAXING, Cloud Saves, Achievements, Windows, Epic Savings, Controller Support, Casual, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Action-Adventure, Single Player, Inclusive Character Customization, Quickly Understand the Controls, Great for Beginners",74.0,5.62
Cursed to Golf,2023-12-27,2023,False,True,True,19.99,Thunderful Publishing,"Action, Sports, Great Boss Battles, Single Player, Windows, Controller Support, Indie",80.0,6.45
Human Resource Machine,2023-12-26,2023,False,True,True,14.99,Tomorrow Corporation,"Puzzle, Single Player, Windows, OSX, Programming, Indie",78.0,4.39
The Outer Worlds: Spacer's Choice Edition,2023-12-25,2023,False,True,True,39.99,Xbox Game Studios,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Shooter, Single Player, Inclusive Character Customization, Quickly Understand the Controls, Great for Beginners",72.0,17.74
The Outer Worlds: Spacer's Choice Edition,2023-12-25,2023,False,True,True,39.99,Xbox Game Studios,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Shooter, Single Player, Inclusive Character Customization, Quickly Understand the Controls, Great for Beginners",72.0,17.74
Ghostwire: Tokyo,2023-12-24,2023,False,True,True,59.99,Bethesda Softworks,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Action-Adventure, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",75.0,11.35
Ghostwire: Tokyo,2023-12-24,2023,False,True,True,59.99,Bethesda Softworks,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Action-Adventure, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",75.0,11.35
Fallout 3: Game of the Year Edition,2023-12-23,2023,True,True,True,19.99,Bethesda Softworks,"Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Open World, Inclusive Character Customization, Adventure, Quickly Understand the Controls, Great for Beginners",,26.38
Fallout 3: Game of the Year Edition,2023-12-23,2023,True,True,True,19.99,Bethesda Softworks,"Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Open World, Inclusive Character Customization, Adventure, Quickly Understand the Controls, Great for Beginners",,26.38
art of rally,2023-12-22,2023,False,True,True,24.99,Funselektor Labs Inc.,"Great for Quick Sessions, RELAXING, Competitive Community, Cloud Saves, Achievements, Challenging Combat, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Physics, Racing, Quickly Understand the Controls, Mac OS, Great for Beginners",79.0,16.18
Melvor Idle,2023-12-21,2023,False,True,True,9.99,Jagex,"RELAXING, Creative Community, Windows, Indie, Unique Visuals, Recommend this Game, Amazing Storytelling, Extremely Fun, RPG, Single Player, Strategy, Inclusive Character Customization, Quickly Understand the Controls, Mac OS, Great for Beginners",,1131.92
DNF Duel,2023-12-20,2023,False,True,True,49.99,NEXON,"Fighting, Online Multiplayer, Great for Quick Sessions, Diverse Characters, Competitive Community, Achievements, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",80.0,1.62
Destiny 2: The Witch Queen,2023-12-13,2023,False,False,False,,,,86.0,
Destiny 2: Beyond Light,2023-12-13,2023,False,False,False,,,,73.0,
Destiny 2: Shadowkeep,2023-12-13,2023,False,False,False,,,,73.0,
"Warhammer 40,000: Rogue Trader - Limited Outfit Pack",2023-12-07,2023,False,False,False,,,,86.0,
Gigabash,2023-12-07,2023,False,True,True,24.99,PassionRepublic Games ,"Action, Fighting, Great for Quick Sessions, Diverse Characters, Competitive Community, Cloud Saves, Achievements, Windows, Controller Support, Casual, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Party, Single Player, Quickly Understand the Controls, Local Multiplayer, Online Multiplayer, RELAXING, Indie, Co-op, Great Boss Battles, Cross Platform, Great for Beginners",73.0,2.63
Predecessor,2023-12-07,2023,False,True,True,0.0,Omeda Studios,"Action, Online Multiplayer, Diverse Characters, Competitive Community, Challenging Combat, Windows, Controller Support, Co-op, Recommend this Game, Competitive, Amazing Characters, Extremely Fun, Cross Platform, MOBA, Quickly Understand the Controls",,1.0
The Sims™ 4 - My First Pet Stuff,2023-12-01,2023,False,False,False,,,,,
Jitsu Squad,2023-11-30,2023,False,True,True,19.99,Tanuki Creative Studio,"Action, Co-op, Fighting, Multiplayer, Challenging Combat, Single Player, Windows, Controller Support, Indie",70.0,2.57
Mighty Fight Federation,2023-11-30,2023,False,True,True,29.99,Forthright Entertainment,"Fighting, Multiplayer, Competitive, Windows, Controller Support",69.0,1.43
Deliver Us Mars,2023-11-23,2023,False,True,True,29.99,Frontier Foundry,"Action, RELAXING, Achievements, Windows, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Adventure, Quickly Understand the Controls",69.0,8.18
EARTHLOCK,2023-11-16,2023,False,True,True,29.99,Snowcastle Games,"Recommend this Game, Amazing Characters, Fantasy, RPG, Single Player, Turn-Based, Windows, Controller Support",73.0,22.1
Surviving the Aftermath,2023-11-16,2023,False,True,True,24.99,Paradox Interactive AB,"Simulation, City Builder, Single Player, Strategy, Windows",69.0,17.78
Suicide Squad: Kill the Justice League,2023-11-15,2023,False,True,True,69.99,Warner Bros. Games,"Action, Diverse Characters, RELAXING, Achievements, Windows, Controller Support, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, Action-Adventure, Single Player, Quickly Understand the Controls, Great for Beginners",60.0,11.91
Golden Light,2023-11-09,2023,False,True,False,,,,,8.24
Turnip Boy Commits Tax Evasion,2023-11-02,2023,False,True,True,14.99,Graffiti Games,"Casual, Action-Adventure, Single Player, Windows, Controller Support, Indie",74.0,2.12
Tandem: A Tale of Shadows,2023-10-26,2023,False,True,True,9.99,Hatinh Interactive,"Puzzle, Action-Adventure, Single Player, Windows, Platformer",73.0,4.88
The Evil Within 2,2023-10-26,2023,False,True,True,39.99,Bethesda Softworks,"Horror, Diverse Characters, Achievements, Creative Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Survival, Shooter, Single Player, Quickly Understand the Controls, Great for Beginners",76.0,13.37
Eternal Threads,2023-10-19,2023,False,True,True,19.99,Secret Mode Limited,"Puzzle, Achievements, Single Player, Windows, Adventure, Indie",73.0,7.26
The Evil Within,2023-10-19,2023,False,True,True,19.99,Bethesda Softworks,"Horror, Diverse Characters, Achievements, Creative Community, Challenging Combat, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Survival, Shooter, Single Player, Quickly Understand the Controls",75.0,15.33
Blazing Sails,2023-10-12,2023,False,True,True,14.99,Iceberg Interactive,"Action, Online Multiplayer, Gift A Game, Competitive Community, Windows, Co-op, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Cross Platform, Quickly Understand the Controls, Great for Beginners",,1.5
Q.U.B.E. ULTIMATE BUNDLE,2023-10-12,2023,False,True,False,,,,61.0,
Godlike Burger,2023-10-05,2023,False,True,True,19.99,Daedalic Entertainment,"Action, Great for Quick Sessions, RELAXING, Cloud Saves, Silly Community, Achievements, Windows, Controller Support, Indie, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Rogue-Lite, Quickly Understand the Controls, Mac OS, Great for Beginners",60.0,29.82
Model Builder,2023-09-28,2023,False,True,True,19.99,Green Man Gaming Publishing,"Simulation, Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Extremely Fun, Achievements, Creative Community, Single Player, Windows, Quickly Understand the Controls, Great for Beginners",,17.57
Soulstice,2023-09-28,2023,False,True,True,39.99,Maximum Entertainment LLC,"Action, Achievements, Challenging Combat, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, RPG, Adjustable Text, Brightness Adjustments, Adjustable Color Options, Subtitles, Quickly Understand the Controls",68.0,16.59
Out of Line,2023-09-21,2023,False,True,True,7.99,Hatinh Interactive,"Puzzle, Cloud Saves, Action-Adventure, Single Player, Windows, Platformer",69.0,2.86
The Forest Quartet,2023-09-21,2023,False,True,True,9.99,Bedtime Digital Games ApS,"Puzzle, Achievements, Music, Single Player, Windows, Adventure, Controller Support",71.0,1.29
We Were Here Expeditions: The FriendShip,2023-09-14,2023,False,True,True,3.99,TMG Studios B.V.,"Co-op, Online Multiplayer, Puzzle, Gift A Game, Achievements, Cross Platform, Windows, Adventure, Controller Support",82.0,2.01
911 Operator,2023-09-14,2023,False,True,True,14.99,Games Operators S.A.,"Great for Quick Sessions, RELAXING, Achievements, Windows, Indie, Simulation, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Educational, Strategy, Quickly Understand the Controls, Great for Beginners",68.0,6.34
Spelldrifter,2023-09-07,2023,False,True,True,19.99,Free Range Games,"Cloud Saves, RPG, Single Player, Windows, Controller Support, CCG",,10.65
